SC;Braco do Trombudo
RS;Braga
PA;Braganca
SP;Braganca Paulista
PR;Braganey
PR;Bragantina
AL;Branquinha
SP;Bras Cubas
MG;Bras Pires
PA;Brasil Novo
MS;Brasilandia
TO;Brasilandia
MG;Brasilandia de Minas
PR;Brasilandia do Sul
TO;Brasilandia do Tocantins
AC;Brasileia
PI;Brasileira
DF;Brasilia
MG;Brasilia de Minas
PA;Brasilia Legal
SP;Brasitania
MT;Brasnorte
MG;Brasopolis
SP;Brauna
MG;Braunas
GO;Brazabrantes
DF;Brazlandia
PE;Brejao
MG;Brejauba
MG;Brejaubinha
ES;Brejetuba
CE;Brejinho
PE;Brejinho
RN;Brejinho
BA;Brejinho das Ametistas
TO;Brejinho de Nazare
MA;Brejo
SP;Brejo Alegre
MG;Brejo Bonito
PE;Brejo da Madre de Deus
BA;Brejo da Serra
MA;Brejo de Areia
MA;Brejo de Sao Felix
MG;Brejo do Amparo
PB;Brejo do Cruz
PA;Brejo do Meio
PI;Brejo do Piaui
PB;Brejo dos Santos
CE;Brejo Grande
SE;Brejo Grande
PA;Brejo Grande do Araguaia
BA;Brejo Luiza de Brito
BA;Brejo Novo
CE;Brejo Santo
BA;Brejoes
BA;Brejolandia
PA;Breu Branco
PA;Breves
GO;Britania
RS;Brochier
SP;Brodowski
CE;Brotas
SP;Brotas
BA;Brotas de Macaubas
MG;Brumadinho
BA;Brumado
MG;Brumal
SC;Brunopolis
SC;Brusque
MG;Buarque de Macedo
BA;Bucuituba
MG;Bueno
MG;Bueno Brandao
SP;Bueno de Andrada
GO;Buenolandia
MG;Buenopolis
PE;Buenos Aires
BA;Buerarema
MG;Bugre
PR;Bugre
PE;Buique
AC;Bujari
PA;Bujaru
PR;Bulcao
BA;Buracica
BA;Buranhem
ES;Burarama
SP;Buri
BA;Buril
BA;Buris de Abrantes
SP;Buritama
MA;Buriti
MT;Buriti
RS;Buriti
GO;Buriti Alegre
MA;Buriti Bravo
MA;Buriti Cortado
GO;Buriti de Goias
TO;Buriti do Tocantins
PI;Buriti dos Lopes
PI;Buriti dos Montes
MA;Buriticupu
GO;Buritinopolis
BA;Buritirama
MA;Buritirama
MG;Buritis
RO;Buritis
CE;Buritizal
SP;Buritizal
MG;Buritizeiro
CE;Buritizinho
RS;Butia
RS;Butias
AM;Caapiranga
PB;Caapora
MS;Caarapo
BA;Caatiba
MG;Caatinga
PB;Cabaceiras
BA;Cabaceiras do Paraguacu
PE;Cabanas
MS;Cabeceira do Apa
MG;Cabeceira Grande
GO;Cabeceiras
PI;Cabeceiras do Piaui
PB;Cabedelo
RO;Cabixi
PE;Cabo de Santo Agostinho
RJ;Cabo Frio
MG;Cabo Verde
BA;Cabralia
SP;Cabralia Paulista
CE;Cabreiro
SP;Cabreuva
PR;Cabrito
PE;Cabrobo
RJ;Cabucu
MG;Caburu
SC;Cacador
SP;Cacapava
RS;Cacapava do Sul
MG;Cacaratiba
MG;Cacarema
PR;Cacatu
RO;Cacaulandia
RS;Cacequi
MT;Caceres
BA;Cacha Pregos
BA;Cachoeira
CE;Cachoeira
MS;Cachoeira
PB;Cachoeira
PR;Cachoeira
MG;Cachoeira Alegre
GO;Cachoeira Alta
MG;Cachoeira da Prata
PR;Cachoeira de Cima
SP;Cachoeira de Emas
SC;Cachoeira de Fatima
GO;Cachoeira de Goias
MG;Cachoeira de Minas
MG;Cachoeira de Pajeu
PA;Cachoeira de Piria
MG;Cachoeira de Santa Cruz
PR;Cachoeira de Sao Jose
PA;Cachoeira do Arari
SC;Cachoeira do Bom Jesus
MG;Cachoeira do Brumado
MG;Cachoeira do Campo
PR;Cachoeira do Espirito Santo
MG;Cachoeira do Manteiga
BA;Cachoeira do Mato
PE;Cachoeira do Roberto
RS;Cachoeira do Sul
MG;Cachoeira do Vale
MG;Cachoeira dos Antunes
PB;Cachoeira dos Indios
GO;Cachoeira Dourada
MG;Cachoeira Dourada
CE;Cachoeira Grande
MA;Cachoeira Grande
SP;Cachoeira Paulista
RJ;Cachoeiras de Macacu
MG;Cachoeirinha
PB;Cachoeirinha
PE;Cachoeirinha
PR;Cachoeirinha
RS;Cachoeirinha
TO;Cachoeirinha
ES;Cachoeirinha de Itauna
ES;Cachoeiro de Itapemirim
RJ;Cachoeiros
PB;Cacimba de Areia
PB;Cacimba de Dentro
PB;Cacimbas
AL;Cacimbinhas
RS;Cacique Doble
RO;Cacoal
SP;Caconde
GO;Cacu
BA;Cacule
PR;Cadeadinho
RS;Cadorna
BA;Caem
MG;Caetano Lopes
PR;Caetano Mendes
MG;Caetanopolis
BA;Caetanos
MG;Caete
BA;Caete-acu
PE;Caetes
BA;Caetite
BA;Cafarnaum
ES;Cafe
PR;Cafeara
PR;Cafeeiros
PR;Cafelandia
SP;Cafelandia
SP;Cafesopolis
PA;Cafezal
PR;Cafezal do Sul
SP;Caiabu
MG;Caiana
MG;Caiapo
GO;Caiaponia
RS;Caibate
SC;Caibi
SP;Caibura
BA;Caicara
CE;Caicara
GO;Caicara
PB;Caicara
RS;Caicara
RN;Caicara do Norte
RN;Caicara do Rio do Vento
CE;Caicarinha
PE;Caicarinha da Penha
RN;Caico
SP;Caieiras
BA;Caimbe
CE;Caio Prado
CE;Caioca
CE;Caipu
PA;Cairari
BA;Cairu
PR;Caita
MT;Caite
SP;Caiua
BA;Caiubi
PR;Caixa Prego
SP;Cajamar
MA;Cajapio
AL;Cajarana
MA;Cajari
SP;Cajati
PB;Cajazeiras
PI;Cajazeiras do Piaui
PB;Cajazeirinhas
SP;Cajobi
PA;Caju
AL;Cajueiro
PI;Cajueiro da Praia
BA;Cajui
MG;Cajuri
SP;Cajuru
CE;Calabaca
RO;Calama
PE;Calcado
GO;Calcilandia
AP;Calcoene
MG;Caldas
PB;Caldas Brandao
BA;Caldas do Jorro
GO;Caldas Novas
GO;Caldazinha
BA;Caldeirao
CE;Caldeirao
BA;Caldeirao Grande
PI;Caldeirao Grande do Piaui
BA;Caldeiras
PE;Caldeiroes
AL;Caldeiroes de Cima
RJ;Calheiros
CE;California
PR;California
GO;Calixto
MG;Calixto
SC;Calmon
PR;Calogeras
ES;Calogi
PE;Calumbi
BA;Camacan
BA;Camacari
MG;Camacho
AL;Camadanta
PB;Camalau
BA;Camamu
MG;Camanducaia
MS;Camapua
RS;Camaqua
CE;Camara
ES;Camara
PA;Camara do Marajo
PE;Camaragibe
RS;Camargo
MG;Camargos
BA;Camassandi
SP;Cambaquara
PR;Cambara
RS;Cambara do Sul
SP;Cambaratiba
PR;Cambe
RJ;Cambiasca
PR;Cambiju
PR;Cambira
CE;Camboas
SC;Camboriu
RJ;Cambuci
MG;Cambui
SC;Cambuinzal
MG;Cambuquira
PA;Cambuquira
PE;Camela
AM;Cameta
PA;Cameta
CE;Camilos
PA;Camiranga
BA;Camirim
MS;Camisao
RS;Camobi
CE;Camocim
PE;Camocim de Sao Felix
CE;Campanario
MG;Campanario
MG;Campanha
SC;Campeche
AL;Campestre
CE;Campestre
MG;Campestre
MS;Campestre
RS;Campestre Baixo
RS;Campestre da Serra
GO;Campestre de Goias
MA;Campestre do Maranhao
MG;Campestrinho
PR;Campestrinho
SP;Campestrinho
PR;Campina
PR;Campina da Lagoa
RS;Campina das Missoes
SP;Campina de Fora
PR;Campina do Miranguava
SP;Campina do Monte Alegre
PR;Campina do Simao
PR;Campina dos Furtados
PB;Campina Grande
PR;Campina Grande do Sul
RS;Campina Redonda
MG;Campina Verde
GO;Campinacu
SP;Campinal
MT;Campinapolis
PR;Campinas
RS;Campinas
SC;Campinas
SP;Campinas
PI;Campinas do Piaui
RS;Campinas do Sul
BA;Campinhos
GO;Campinorte
AL;Campo Alegre
PB;Campo Alegre
SC;Campo Alegre
GO;Campo Alegre de Goias
BA;Campo Alegre de Lourdes
MG;Campo Alegre de Minas
PI;Campo Alegre do Fidalgo
MG;Campo Azul
MG;Campo Belo
SC;Campo Belo do Sul
RS;Campo Bom
PR;Campo Bonito
RS;Campo Branco
SE;Campo do Brito
RJ;Campo do Coelho
MG;Campo do Meio
PR;Campo do Meio
RS;Campo do Meio
PR;Campo do Tenente
SC;Campo Ere
MG;Campo Florido
BA;Campo Formoso
AL;Campo Grande
MS;Campo Grande
PB;Campo Grande
RN;Campo Grande
PI;Campo Grande do Piaui
PR;Campo Largo
PR;Campo Largo da Roseira
PI;Campo Largo do Piaui
GO;Campo Limpo
SP;Campo Limpo Paulista
PR;Campo Magro
PI;Campo Maior
PR;Campo Mourao
RS;Campo Novo
RO;Campo Novo de Rondonia
MT;Campo Novo do Parecis
MG;Campo Redondo
RN;Campo Redondo
RS;Campo Santo
RS;Campo Seco
MT;Campo Verde
RS;Campo Vicente
GO;Campolandia
MG;Campolide
MG;Campos Altos
GO;Campos Belos
RS;Campos Borges
SP;Campos de Cunha
MT;Campos de Julio
SP;Campos do Jordao
RJ;Campos dos Goytacazes
RJ;Campos Elyseos
MG;Campos Gerais
TO;Campos Lindos
MT;Campos Novos
SC;Campos Novos
SP;Campos Novos Paulista
CE;Campos Sales
GO;Campos Verdes
BA;Camurugi
PB;Camurupim
PE;Camutanga
GO;Cana Brava
TO;Cana Brava
MG;Cana Verde
AL;Canaa
MG;Canaa
PE;Canaa
PA;Canaa dos Carajas
CE;Canaan
MG;Canabrava
MT;Canabrava do Norte
BA;Canabravinha
GO;Canada
AL;Canafistula
CE;Canafistula
SP;Cananeia
AL;Canapi
BA;Canapolis
MG;Canapolis
BA;Canarana
MT;Canarana
SP;Canas
AL;Canastra
MG;Canastrao
SC;Canasvieiras
BA;Canatiba
PI;Canavieira
BA;Canavieiras
BA;Canche
DF;Candangolandia
BA;Candeal
BA;Candeias
MG;Candeias
RO;Candeias do Jamari
RS;Candelaria
SP;Candia
BA;Candiba
PR;Candido de Abreu
RS;Candido Freire
RS;Candido Godoi
MA;Candido Mendes
SP;Candido Mota
SP;Candido Rodrigues
BA;Candido Sales
RS;Candiota
PR;Candoi
PR;Canela
RS;Canela
SC;Canelinha
AL;Cangandu
MT;Cangas
CE;Cangati
RN;Canguaretama
RS;Cangucu
SP;Canguera
RS;Canhembora
SE;Canhoba
PE;Canhotinho
CE;Caninde
SE;Caninde de Sao Francisco
CE;Canindezinho
SP;Canitar
BA;Canoao
RS;Canoas
SC;Canoas
MG;Canoeiros
SC;Canoinhas
BA;Cansancao
RR;Canta
MG;Cantagalo
PR;Cantagalo
RJ;Cantagalo
MA;Cantanhede
AP;Cantanzal
PI;Canto do Buriti
BA;Canto do Sol
BA;Canudos
RS;Canudos
AM;Canuma
AM;Canutama
PR;Canzianopolis
RS;Capane
PA;Capanema
PR;Capanema
BA;Capao
PR;Capao Alto
SC;Capao Alto
PR;Capao Bonito
RS;Capao Bonito
SP;Capao Bonito
RS;Capao Comprido
RS;Capao da Canoa
PR;Capao da Lagoa
RS;Capao da Porteira
RS;Capao do Cedro
RS;Capao do Cipo
RS;Capao do Leao
MT;Capao Grande
PR;Capao Grande
PR;Capao Rico
MS;Capao Seco
MT;Capao Verde
MG;Caparao
AL;Capela
SE;Capela
RS;Capela de Santana
SP;Capela do Alto
BA;Capela do Alto Alegre
MG;Capela Nova
RS;Capela Velha
GO;Capelinha
MG;Capelinha
MG;Capetinga
PB;Capim
MG;Capim Branco
BA;Capim Grosso
MG;Capinopolis
RS;Capinzal
SC;Capinzal
MA;Capinzal do Norte
CE;Capistrano
MG;Capitania
RS;Capitao
MG;Capitao Andrade
PI;Capitao de Campos
MG;Capitao Eneas
PI;Capitao Gervasio Oliveira
PR;Capitao Leonidas Marques
PA;Capitao Poco
MG;Capitolio
PR;Capivara
SP;Capivari
SP;Capivari da Mata
SC;Capivari de Baixo
RS;Capivari do Sul
RS;Capivarita
AC;Capixaba
RS;Capoeira Grande
PE;Capoeiras
PR;Capoeirinha
RS;Capo-ere
CE;Caponga
CE;Caponga da Bernarda
SP;Caporanga
SP;Capuava
MG;Caputira
PR;Cara Pintado
RS;Caraa
RJ;Carabucu
CE;Caracara
PR;Cara-cara
PA;Caracara do Arari
RR;Caracarai
MS;Caracol
PI;Caracol
BA;Caraguatai
SP;Caraguatatuba
MG;Carai
GO;Caraiba
PE;Caraiba
SC;Caraiba
MA;Caraiba do Norte
BA;Caraibas
PE;Caraibeiras
BA;Caraibuna
BA;Caraipe
BA;Caraiva
PR;Caraja
RS;Caraja Seival
PA;Carajas
PR;Carambei
MT;Caramujo
PR;Caramuru
MG;Caranaiba
MG;Carandai
MG;Carangola
PA;Carapajo
PA;Caraparu
RJ;Carapebus
SP;Carapicuiba
ES;Carapina
PE;Carapotos
PA;Caratateua
MG;Caratinga
PR;Caratuva
AM;Carauari
PB;Caraubas
RN;Caraubas
PI;Caraubas do Piaui
MT;Caravagio
BA;Caravelas
PR;Carazinho
RS;Carazinho
PR;Carbonera
MG;Carbonita
SP;Cardeal
BA;Cardeal da Silva
MG;Cardeal Mota
PB;Cardoso
SP;Cardoso
RJ;Cardoso Moreira
MG;Careacu
AM;Careiro
AM;Careiro da Varzea
ES;Cariacica
PE;Carice
CE;Caridade
PI;Caridade do Piaui
PE;Carima
BA;Carinhanha
MG;Carioca
BA;Caripare
PA;Caripi
SE;Carira
CE;Carire
TO;Cariri do Tocantins
CE;Caririacu
PE;Caririmirim
CE;Carius
CE;Cariutaba
MT;Carlinda
PR;Carlopolis
MG;Carlos Alves
RS;Carlos Barbosa
MG;Carlos Chagas
RS;Carlos Gomes
CE;Carmelopolis
MG;Carmesia
AP;Carmo
RJ;Carmo
MG;Carmo da Cachoeira
MG;Carmo da Mata
MG;Carmo de Minas
MG;Carmo do Cajuru
MG;Carmo do Paranaiba
MG;Carmo do Rio Claro
GO;Carmo do Rio Verde
TO;Carmolandia
SE;Carmopolis
MG;Carmopolis de Minas
PE;Carnaiba
BA;Carnaiba do Sertao
RN;Carnauba dos Dantas
RN;Carnaubais
CE;Carnaubal
CE;Carnaubas
PE;Carnaubeira da Penha
CE;Carnaubinha
MG;Carneirinho
PE;Carneiro
AL;Carneiros
RR;Caroebe
MA;Carolina
RS;Carovi
PE;Carpina
PE;Carqueja
CE;Carquejo
MG;Carrancas
PB;Carrapateira
CE;Carrapateiras
BA;Carrapichel
AL;Carrasco
TO;Carrasco Bonito
PA;Carrazedo
TO;Cartucho
SP;Caruara
PE;Caruaru
CE;Caruatai
MS;Carumbe
MA;Carutapera
CE;Carvalho
MG;Carvalho de Brito
MG;Carvalhopolis
MG;Carvalhos
AM;Carvoeiro
CE;Carvoeiro
SP;Casa Branca
MG;Casa Grande
BA;Casa Nova
PR;Casa Nova
RS;Casca
MG;Cascalho Rico
RS;Cascata
PR;Cascatinha
RJ;Cascatinha
CE;Cascavel
PR;Cascavel
TO;Caseara
RS;Caseiros
RJ;Casimiro de Abreu
PB;Casinha do Homem
PE;Casinhas
PB;Casserengue
MG;Cassia
SP;Cassia dos Coqueiros
MS;Cassilandia
MT;Cassununga
PA;Castanhal
CE;Castanhao
MT;Castanheira
RO;Castanheiras
GO;Castelandia
RS;Castelinho
ES;Castelo
PI;Castelo do Piaui
PA;Castelo dos Sonhos
BA;Castelo Novo
SP;Castilho
GO;Castrinopolis
PR;Castro
BA;Castro Alves
MG;Cataguarino
MG;Cataguases
MG;Catajas
GO;Catalao
SP;Catanduva
PR;Catanduvas
SC;Catanduvas
PR;Catanduvas do Sul
CE;Catarina
PR;Catarinenses
MG;Catas Altas
MG;Catas Altas da Noruega
PE;Catende
MG;Catiara
SP;Catigua
PE;Catimbau
BA;Catinga do Moura
BA;Catingal
PB;Catingueira
BA;Catolandia
CE;Catole
PB;Catole
PE;Catole
PB;Catole do Rocha
BA;Catoles
BA;Catolezinho
BA;Catu
BA;Catu de Abrantes
MT;Catuai
CE;Catuana
SP;Catucaba
RS;Catuipe
SC;Catuira
MG;Catuji
CE;Catunda
MG;Catune
MG;Catuni
GO;Caturai
BA;Caturama
PB;Caturite
MG;Catuti
CE;Caucaia
SP;Caucaia do Alto
RJ;Cava
RS;Cavajureta
GO;Cavalcante
PE;Cavaleiro
GO;Cavalheiro
RS;Cavera
BA;Cavunge
MG;Caxambu
PR;Caxambu
SC;Caxambu do Sul
MA;Caxias
RS;Caxias do Sul
PI;Caxingo
CE;Caxitore
RS;Cazuza Ferreira
RN;Ceara-mirim
GO;Cebrasa
MA;Cedral
SP;Cedral
CE;Cedro
PE;Cedro
PR;Cedro
SC;Cedro Alto
SE;Cedro de Sao Joao
MG;Cedro do Abaete
RS;Cedro Marcado
DF;Ceilandia
ES;Celina
SC;Celso Ramos
CE;Cemoaba
MG;Centenario
PR;Centenario
RS;Centenario
TO;Centenario
PR;Centenario do Sul
BA;Central
MG;Central de Minas
MG;Central de Santa Helena
MA;Central do Maranhao
PR;Central Lupion
MG;Centralina
PR;Centralito
MA;Centro do Guilherme
RS;Centro Linha Brasil
PR;Centro Novo
MA;Centro Novo do Maranhao
PB;Cepilho
BA;Ceraima
RO;Cerejeiras
GO;Ceres
PR;Cerne
SP;Cerqueira Cesar
SP;Cerquilho
PR;Cerrado Grande
RS;Cerrito
RS;Cerrito Alegre
RS;Cerrito do Ouro Ou Vila do Cerrito
RS;Cerro Alto
PR;Cerro Azul
RS;Cerro Branco
RS;Cerro Claro
RN;Cerro Cora
RS;Cerro do Martins
RS;Cerro do Roque
RS;Cerro Grande
RS;Cerro Grande do Sul
RS;Cerro Largo
SC;Cerro Negro
PR;Cerro Velho
MG;Cervo
SP;Cesario Lange
PR;Ceu Azul
SP;Cezar de Souza
GO;Cezarina
PE;Cha de Alegria
PE;Cha do Rocha
PE;Cha Grande
AL;Cha Preta
MG;Chacara
MG;Chale
RS;Chapada
TO;Chapada da Areia
TO;Chapada da Natividade
MG;Chapada de Minas
MG;Chapada do Norte
MT;Chapada dos Guimaraes
MG;Chapada Gaucha
GO;Chapadao do Ceu
SC;Chapadao do Lageado
MS;Chapadao do Sul
MA;Chapadinha
SC;Chapeco
SP;Charqueada
RS;Charqueadas
RS;Charrua
CE;Chaval
SP;Chavantes
PA;Chaves
MG;Chaveslandia
MG;Chiador
RS;Chiapetta
RS;Chicoloma
RS;Chimarrao
MG;Chonim
PR;Chopinzinho
RS;Chorao
CE;Choro
CE;Chorozinho
BA;Chorrocho
GO;Choupana
RS;Chui
MG;Chumbo
RO;Chupinguaia
RS;Chuvisca
PR;Cianorte
GO;Cibele
BA;Cicero Dantas
PR;Cidade Gaucha
MT;Cidade Morena
GO;Cidade Ocidental
MA;Cidelandia
RS;Cidreira
PE;Cimbres
BA;Cinco Rios
RS;Cinquentenario
PR;Cintra Pimentel
BA;Cipo
CE;Cipo dos Anjos
SP;Cipo-guacu
MS;Cipolandia
MG;Cipotanea
RS;Ciriaco
GO;Cirilandia
MG;Cisneiros
MG;Citrolandia
RS;Clara
SC;Claraiba
PE;Clarana
MG;Claraval
SP;Clarinia
MG;Claro de Minas
MG;Claro dos Pocoes
MT;Claudia
MG;Claudio
MG;Claudio Manuel
RS;Clemente Argolo
SP;Clementina
PR;Clevelandia
AP;Clevelandia do Norte
BA;Coaraci
AM;Coari
SP;Cocaes
MG;Cocais
PI;Cocal
PI;Cocal de Telha
SC;Cocal do Sul
PI;Cocal dos Alves
TO;Cocalandia
MT;Cocalinho
TO;Cocalinho
GO;Cocalzinho de Goias
PE;Cocau
MG;Coco
CE;Cococi
BA;Cocos
AM;Codajas
CE;Codia
MA;Codo
MA;Codozinho
RJ;Coelho da Rocha
MA;Coelho Neto
MG;Coimbra
MS;Coimbra
RS;Coimbra
CE;Coite
AL;Coite do Noia
PR;Coitinho
PI;Coivaras
PA;Colares
ES;Colatina
MT;Colider
CE;Colina
SP;Colina
MA;Colinas
RS;Colinas
GO;Colinas do Sul
TO;Colinas do Tocantins
TO;Colmeia
SP;Colombia
PR;Colombo
BA;Colonia
RJ;Colonia
RS;Colonia
PR;Colonia Acioli
PR;Colonia Castelhanos
PR;Colonia Castrolanda
PR;Colonia Centenario
PR;Colonia Cristina
RS;Colonia das Almas
PI;Colonia do Gurgueia
PI;Colonia do Piaui
PR;Colonia Dom Carlos
PR;Colonia Esperanca
PR;Colonia General Carneiro
PR;Colonia Iapo
AL;Colonia Leopoldina
RS;Colonia Medeiros
PR;Colonia Melissa
RS;Colonia Municipal
PR;Colonia Murici
RS;Colonia Nova
PR;Colonia Padre Paulo
PR;Colonia Pereira
SC;Colonia Santa Tereza
SC;Colonia Santana
PR;Colonia Santos Andrade
RS;Colonia Sao Joao
PR;Colonia Sao Jose
PR;Colonia Sapucai
PR;Colonia Saude
PR;Colonia Tapera
RS;Coloninha
PR;Colorado
RS;Colorado
MT;Colorado do Norte
RO;Colorado do Oeste
MG;Coluna
RS;Comandai
TO;Combinado
MG;Comendador Gomes
RJ;Comendador Levy Gasparian
RJ;Comendador Venancio
MG;Comercinho
BA;Comercio
MT;Comodoro
PR;Comur
CE;Conceicao
PA;Conceicao
PB;Conceicao
PR;Conceicao
MG;Conceicao da Aparecida
ES;Conceicao da Barra
MG;Conceicao da Barra de Minas
MG;Conceicao da Boa Vista
MG;Conceicao da Brejauba
BA;Conceicao da Feira
MG;Conceicao da Ibitipoca
MG;Conceicao das Alagoas
PE;Conceicao das Crioulas
MG;Conceicao das Pedras
MG;Conceicao de Ipanema
MG;Conceicao de Itagua
RJ;Conceicao de Jacarei
RJ;Conceicao de Macabu
MG;Conceicao de Minas
SP;Conceicao de Monte Alegre
MG;Conceicao de Piracicaba
MG;Conceicao de Tronqueiras
BA;Conceicao do Almeida
PA;Conceicao do Araguaia
PI;Conceicao do Caninde
MG;Conceicao do Capim
ES;Conceicao do Castelo
BA;Conceicao do Coite
MG;Conceicao do Formoso
BA;Conceicao do Jacuipe
MA;Conceicao do Lago-acu
MG;Conceicao do Mato Dentro
ES;Conceicao do Muqui
MG;Conceicao do Para
MG;Conceicao do Rio Acima
MG;Conceicao do Rio Verde
TO;Conceicao do Tocantins
MG;Conceicao dos Ouros
SP;Conchal
SP;Conchas
PR;Conchas Velhas
PR;Conciolandia
SC;Concordia
MG;Concordia de Mucuri
PA;Concordia do Para
PB;Condado
PE;Condado
MG;Condado do Norte
BA;Conde
PB;Conde
PA;Condeixa
BA;Condeuba
RS;Condor
ES;Conduru
MG;Conego Joao Pio
MG;Conego Marinho
MG;Confins
MT;Confresa
PB;Congo
MS;Congonha
MG;Congonhal
MG;Congonhas
PR;Congonhas
MG;Congonhas do Norte
PR;Congonhinhas
MG;Conquista
RJ;Conrado
MG;Conselheiro Lafaiete
PR;Conselheiro Mairinck
MG;Conselheiro Mata
RJ;Conselheiro Paulino
MG;Conselheiro Pena
PR;Conselheiro Zacarias
RJ;Conservatoria
MG;Consolacao
RS;Consolata
RS;Constantina
MG;Contagem
PR;Contenda
BA;Contendas do Sincora
MG;Contrato
MG;Contria
PR;Copacabana do Norte
BA;Copixaba
ES;Coqueiral
MG;Coqueiral
PA;Coqueiro
RS;Coqueiro Baixo
AL;Coqueiro Seco
BA;Coqueiros
RS;Coqueiros do Sul
BA;Coquinhos
MG;Coracao de Jesus
BA;Coracao de Maria
PR;Corbelia
RJ;Cordeiro
SP;Cordeiropolis
BA;Cordeiros
RS;Cordilheira
SC;Cordilheira Alta
MG;Cordisburgo
MG;Cordislandia
CE;Coreau
PB;Coremas
MS;Corguinho
BA;Coribe
MG;Corinto
PR;Cornelio Procopio
RJ;Coroa Grande
MG;Coroaci
RS;Coroados
SP;Coroados
MA;Coroata
MG;Coromandel
RS;Coronel Barros
RS;Coronel Bicaco
PR;Coronel Domingos Soares
RN;Coronel Ezequiel
MG;Coronel Fabriciano
RS;Coronel Finzito
PR;Coronel Firmino Martins
SC;Coronel Freitas
SP;Coronel Goulart
RN;Coronel Joao Pessoa
BA;Coronel Joao Sa
PI;Coronel Jose Dias
SP;Coronel Macedo
PB;Coronel Maia
SC;Coronel Martins
MG;Coronel Murta
MG;Coronel Pacheco
RS;Coronel Pilar
MT;Coronel Ponce
MS;Coronel Sapucaia
RS;Coronel Teixeira
PR;Coronel Vivida
MG;Coronel Xavier Chaves
AP;Corre Agua
RJ;Correas
SP;Corredeira
RJ;Corrego da Prata
MG;Corrego Danta
RN;Corrego de Sao Mateus
MG;Corrego do Barro
MG;Corrego do Bom Jesus
GO;Corrego do Ouro
MG;Corrego do Ouro
RJ;Corrego do Ouro
CE;Corrego dos Fernandes
ES;Corrego dos Monos
MG;Corrego Fundo
MG;Corrego Novo
GO;Corrego Rico
SP;Corrego Rico
MG;Corregos
MG;Correia de Almeida
PR;Correia de Freitas
SC;Correia Pinto
TO;Correinha
PI;Corrente
PE;Correntes
RJ;Correntezas
BA;Correntina
MG;Correntinho
BA;Corta Mao
RS;Cortado
PE;Cortes
MS;Corumba
GO;Corumba de Goias
GO;Corumbaiba
SP;Corumbatai
PR;Corumbatai do Sul
RO;Corumbiara
SC;Corupa
AL;Coruripe
AL;Coruripe da Cal
PR;Corvo
SP;Cosmopolis
SP;Cosmorama
RS;Costa da Cadeia
SP;Costa Machado
RO;Costa Marques
MS;Costa Rica
MG;Costa Sena
RS;Costao
MG;Costas
MG;Costas da Mantiqueira
PR;Costeira
ES;Cotaxe
BA;Cotegipe
SP;Cotia
RS;Cotipora
MT;Cotrel
MT;Cotriguacu
PE;Couro D'antas
TO;Couto de Magalhaes
MG;Couto de Magalhaes de Minas
BA;Coutos
PR;Covo
RS;Coxilha
RS;Coxilha Grande
PR;Coxilha Rica
MS;Coxim
MT;Coxipo Acu
MT;Coxipo da Ponte
MT;Coxipo do Ouro
PB;Coxixola
AL;Craibas
TO;Craolandia
CE;Crateus
CE;Crato
SP;Cravinhos
BA;Cravolandia
SC;Criciuma
CE;Crioulos
PA;Cripurizao
PA;Cripurizinho
MG;Crisolia
MG;Crisolita
BA;Crisopolis
MG;Crispim Jaques
RS;Crissiumal
CE;Cristais
MG;Cristais
SP;Cristais Paulista
RS;Cristal
ES;Cristal do Norte
RS;Cristal do Sul
BA;Cristalandia
TO;Cristalandia
PI;Cristalandia do Piaui
MG;Cristalia
PE;Cristalia
GO;Cristalina
MS;Cristalina
MG;Cristiano Otoni
GO;Cristianopolis
MG;Cristina
SE;Cristinapolis
PI;Cristino Castro
MT;Cristinopolis
MT;Cristo Rei
PR;Cristo Rei
BA;Cristopolis
RS;Criuva
GO;Crixas
TO;Crixas
TO;Crixas do Tocantins
CE;Croata
GO;Crominia
PE;Cruanji
ES;Crubixa
MG;Crucilandia
BA;Crussai
CE;Cruxati
CE;Cruz
RS;Cruz Alta
RS;Cruz Altense
BA;Cruz das Almas
SP;Cruz das Posses
CE;Cruz de Pedra
PB;Cruz do Espirito Santo
PR;Cruz Machado
SP;Cruzalia
MS;Cruzaltina
CE;Cruzeirinho
DF;Cruzeiro
RS;Cruzeiro
SP;Cruzeiro
MG;Cruzeiro da Fortaleza
PR;Cruzeiro do Iguacu
GO;Cruzeiro do Norte
PR;Cruzeiro do Norte
PR;Cruzeiro do Oeste
AC;Cruzeiro do Sul
PR;Cruzeiro do Sul
RS;Cruzeiro do Sul
MG;Cruzeiro dos Peixotos
PE;Cruzes
RN;Cruzeta
MG;Cruzilia
PR;Cruzmaltina
MG;Cubas
SP;Cubatao
PB;Cubati
AM;Cucui
MT;Cuiaba
SP;Cuiaba Paulista
PE;Cuiambuca
PB;Cuite
PB;Cuite de Mamanguape
MG;Cuite Velho
PB;Cuitegi
PA;Cuiu-cuiu
RO;Cujubim
MS;Culturama
GO;Cumari
PE;Cumaru
PA;Cumaru do Norte
SE;Cumbe
BA;Cumuruxatiba
AP;Cunani
CE;Cuncas
SP;Cunha
SC;Cunha Pora
RJ;Cunhambebe
BA;Cunhangi
PR;Cunhaporanga
SC;Cunhatai
MG;Cuparaque
MS;Cupins
PE;Cupira
PB;Cupissura
BA;Curaca
CE;Curatis
AP;Curiau
PI;Curimata
